lr-AdamW/pg1,lr-AdamW/pg2,step,train_loss,epoch,valid_loss_epoch,valid_mse_epoch,valid_mae_epoch,valid_corr_nino3.4_epoch,valid_corr_nino3.4_weighted_epoch,valid_nino_rmse_epoch,test_mse_epoch,test_mae_epoch,test_corr_nino3.4_epoch,test_corr_nino3.4_weighted_epoch,test_nino_rmse_epoch
8.749029781046645e-05,8.749029781046645e-05,31427,,,,,,,,,,,,,
8.749029781046645e-05,8.749029781046645e-05,31427,,,,,,,,,,,,,
,,31427,0.00034821958979591727,38,,,,,,,,,,,
8.736143705760082e-05,8.736143705760082e-05,31508,,,,,,,,,,,,,
8.736143705760082e-05,8.736143705760082e-05,31508,,,,,,,,,,,,,
,,31508,0.000315856741508469,38,,,,,,,,,,,
8.723201206398154e-05,8.723201206398154e-05,31589,,,,,,,,,,,,,
8.723201206398154e-05,8.723201206398154e-05,31589,,,,,,,,,,,,,
,,31589,0.0003138948231935501,38,,,,,,,,,,,
8.710202478683293e-05,8.710202478683293e-05,31670,,,,,,,,,,,,,
8.710202478683293e-05,8.710202478683293e-05,31670,,,,,,,,,,,,,
,,31670,0.00036054360680282116,38,,,,,,,,,,,
8.697147719188272e-05,8.697147719188272e-05,31751,,,,,,,,,,,,,
8.697147719188272e-05,8.697147719188272e-05,31751,,,,,,,,,,,,,
,,31751,0.000333446980221197,38,,,,,,,,,,,
8.684037125333184e-05,8.684037125333184e-05,31832,,,,,,,,,,,,,
8.684037125333184e-05,8.684037125333184e-05,31832,,,,,,,,,,,,,
,,31832,0.0003212046285625547,38,,,,,,,,,,,
8.670870895382452e-05,8.670870895382452e-05,31913,,,,,,,,,,,,,
8.670870895382452e-05,8.670870895382452e-05,31913,,,,,,,,,,,,,
,,31913,0.00036896520759910345,39,,,,,,,,,,,
8.657649228441882e-05,8.657649228441882e-05,31994,,,,,,,,,,,,,
8.657649228441882e-05,8.657649228441882e-05,31994,,,,,,,,,,,,,
,,31994,0.00036701292265206575,39,,,,,,,,,,,
8.644372324455637e-05,8.644372324455637e-05,32075,,,,,,,,,,,,,
8.644372324455637e-05,8.644372324455637e-05,32075,,,,,,,,,,,,,
,,32075,0.0003197929181624204,39,,,,,,,,,,,
8.631040384203169e-05,8.631040384203169e-05,32156,,,,,,,,,,,,,
8.631040384203169e-05,8.631040384203169e-05,32156,,,,,,,,,,,,,
,,32156,0.0003330762847326696,39,,,,,,,,,,,
8.617653609296219e-05,8.617653609296219e-05,32237,,,,,,,,,,,,,
8.617653609296219e-05,8.617653609296219e-05,32237,,,,,,,,,,,,,
,,32237,0.00032180832931771874,39,,,,,,,,,,,
8.604212202175766e-05,8.604212202175766e-05,32318,,,,,,,,,,,,,
8.604212202175766e-05,8.604212202175766e-05,32318,,,,,,,,,,,,,
,,32318,0.0003491643292363733,39,,,,,,,,,,,
8.590716366108986e-05,8.590716366108986e-05,32399,,,,,,,,,,,,,
8.590716366108986e-05,8.590716366108986e-05,32399,,,,,,,,,,,,,
,,32399,0.0003270982997491956,39,,,,,,,,,,,
8.577166305186114e-05,8.577166305186114e-05,32480,,,,,,,,,,,,,
8.577166305186114e-05,8.577166305186114e-05,32480,,,,,,,,,,,,,
,,32480,0.000346078013535589,39,,,,,,,,,,,
8.563562224317432e-05,8.563562224317432e-05,32561,,,,,,,,,,,,,
8.563562224317432e-05,8.563562224317432e-05,32561,,,,,,,,,,,,,
,,32561,0.0003706438874360174,39,,,,,,,,,,,
8.54990432923012e-05,8.54990432923012e-05,32642,,,,,,,,,,,,,
8.54990432923012e-05,8.54990432923012e-05,32642,,,,,,,,,,,,,
,,32642,0.0003667610581032932,39,,,,,,,,,,,
,,32719,,39,-0.5811023712158203,0.0002773901214823127,0.011294126510620117,0.5811023712158203,1.5730527639389038,0.5920423269271851,,,,,
8.536192826465145e-05,8.536192826465145e-05,32723,,,,,,,,,,,,,
8.536192826465145e-05,8.536192826465145e-05,32723,,,,,,,,,,,,,
,,32723,0.0003309242310933769,40,,,,,,,,,,,
8.522427923374203e-05,8.522427923374203e-05,32804,,,,,,,,,,,,,
8.522427923374203e-05,8.522427923374203e-05,32804,,,,,,,,,,,,,
,,32804,0.00036966108018532395,40,,,,,,,,,,,
8.508609828116488e-05,8.508609828116488e-05,32885,,,,,,,,,,,,,
8.508609828116488e-05,8.508609828116488e-05,32885,,,,,,,,,,,,,
,,32885,0.00033329796860925853,40,,,,,,,,,,,
8.494738749655614e-05,8.494738749655614e-05,32966,,,,,,,,,,,,,
8.494738749655614e-05,8.494738749655614e-05,32966,,,,,,,,,,,,,
,,32966,0.00033517807605676353,40,,,,,,,,,,,
8.480814897756418e-05,8.480814897756418e-05,33047,,,,,,,,,,,,,
8.480814897756418e-05,8.480814897756418e-05,33047,,,,,,,,,,,,,
,,33047,0.00035950911114923656,40,,,,,,,,,,,
8.466838482981818e-05,8.466838482981818e-05,33128,,,,,,,,,,,,,
8.466838482981818e-05,8.466838482981818e-05,33128,,,,,,,,,,,,,
,,33128,0.0003688111319206655,40,,,,,,,,,,,
8.452809716689599e-05,8.452809716689599e-05,33209,,,,,,,,,,,,,
8.452809716689599e-05,8.452809716689599e-05,33209,,,,,,,,,,,,,
,,33209,0.00037945309304632246,40,,,,,,,,,,,
8.438728811029229e-05,8.438728811029229e-05,33290,,,,,,,,,,,,,
8.438728811029229e-05,8.438728811029229e-05,33290,,,,,,,,,,,,,
,,33290,0.00033253326546400785,40,,,,,,,,,,,
8.424595978938644e-05,8.424595978938644e-05,33371,,,,,,,,,,,,,
8.424595978938644e-05,8.424595978938644e-05,33371,,,,,,,,,,,,,
,,33371,0.00037303994758985937,40,,,,,,,,,,,
8.410411434141072e-05,8.410411434141072e-05,33452,,,,,,,,,,,,,
8.410411434141072e-05,8.410411434141072e-05,33452,,,,,,,,,,,,,
,,33452,0.0003389214107301086,40,,,,,,,,,,,
8.396175391141727e-05,8.396175391141727e-05,33533,,,,,,,,,,,,,
8.396175391141727e-05,8.396175391141727e-05,33533,,,,,,,,,,,,,
,,33533,0.0003412750374991447,40,,,,,,,,,,,
8.381888065224612e-05,8.381888065224612e-05,33614,,,,,,,,,,,,,
8.381888065224612e-05,8.381888065224612e-05,33614,,,,,,,,,,,,,
,,33614,0.0003398437984287739,41,,,,,,,,,,,
8.367549672449251e-05,8.367549672449251e-05,33695,,,,,,,,,,,,,
8.367549672449251e-05,8.367549672449251e-05,33695,,,,,,,,,,,,,
,,33695,0.0003407384210731834,41,,,,,,,,,,,
8.353160429647444e-05,8.353160429647444e-05,33776,,,,,,,,,,,,,
8.353160429647444e-05,8.353160429647444e-05,33776,,,,,,,,,,,,,
,,33776,0.0003376204113010317,41,,,,,,,,,,,
8.338720554419945e-05,8.338720554419945e-05,33857,,,,,,,,,,,,,
8.338720554419945e-05,8.338720554419945e-05,33857,,,,,,,,,,,,,
,,33857,0.0003527300141286105,41,,,,,,,,,,,
8.324230265133204e-05,8.324230265133204e-05,33938,,,,,,,,,,,,,
8.324230265133204e-05,8.324230265133204e-05,33938,,,,,,,,,,,,,
,,33938,0.0003459699801169336,41,,,,,,,,,,,
8.309689780916065e-05,8.309689780916065e-05,34019,,,,,,,,,,,,,
8.309689780916065e-05,8.309689780916065e-05,34019,,,,,,,,,,,,,
,,34019,0.000328441004967317,41,,,,,,,,,,,
8.295099321656432e-05,8.295099321656432e-05,34100,,,,,,,,,,,,,
8.295099321656432e-05,8.295099321656432e-05,34100,,,,,,,,,,,,,
,,34100,0.000335092336172238,41,,,,,,,,,,,
8.280459107997959e-05,8.280459107997959e-05,34181,,,,,,,,,,,,,
8.280459107997959e-05,8.280459107997959e-05,34181,,,,,,,,,,,,,
,,34181,0.00030741593218408525,41,,,,,,,,,,,
8.2657693613367e-05,8.2657693613367e-05,34262,,,,,,,,,,,,,
8.2657693613367e-05,8.2657693613367e-05,34262,,,,,,,,,,,,,
,,34262,0.0003674104518722743,41,,,,,,,,,,,
8.251030303817785e-05,8.251030303817785e-05,34343,,,,,,,,,,,,,
8.251030303817785e-05,8.251030303817785e-05,34343,,,,,,,,,,,,,
,,34343,0.0003068427031394094,41,,,,,,,,,,,
8.236242158332029e-05,8.236242158332029e-05,34424,,,,,,,,,,,,,
8.236242158332029e-05,8.236242158332029e-05,34424,,,,,,,,,,,,,
,,34424,0.0003242507518734783,42,,,,,,,,,,,
8.221405148512584e-05,8.221405148512584e-05,34505,,,,,,,,,,,,,
8.221405148512584e-05,8.221405148512584e-05,34505,,,,,,,,,,,,,
,,34505,0.00034005410270765424,42,,,,,,,,,,,
8.206519498731565e-05,8.206519498731565e-05,34586,,,,,,,,,,,,,
8.206519498731565e-05,8.206519498731565e-05,34586,,,,,,,,,,,,,
,,34586,0.0003714142367243767,42,,,,,,,,,,,
8.191585434096624e-05,8.191585434096624e-05,34667,,,,,,,,,,,,,
8.191585434096624e-05,8.191585434096624e-05,34667,,,,,,,,,,,,,
,,34667,0.0003488819638732821,42,,,,,,,,,,,
8.176603180447564e-05,8.176603180447564e-05,34748,,,,,,,,,,,,,
8.176603180447564e-05,8.176603180447564e-05,34748,,,,,,,,,,,,,
,,34748,0.00030952412635087967,42,,,,,,,,,,,
8.161572964352946e-05,8.161572964352946e-05,34829,,,,,,,,,,,,,
8.161572964352946e-05,8.161572964352946e-05,34829,,,,,,,,,,,,,
,,34829,0.0003615661698859185,42,,,,,,,,,,,
8.146495013106626e-05,8.146495013106626e-05,34910,,,,,,,,,,,,,
8.146495013106626e-05,8.146495013106626e-05,34910,,,,,,,,,,,,,
,,34910,0.00036392404581420124,42,,,,,,,,,,,
8.131369554724332e-05,8.131369554724332e-05,34991,,,,,,,,,,,,,
8.131369554724332e-05,8.131369554724332e-05,34991,,,,,,,,,,,,,
,,34991,0.00032816396560519934,42,,,,,,,,,,,
8.116196817940215e-05,8.116196817940215e-05,35072,,,,,,,,,,,,,
8.116196817940215e-05,8.116196817940215e-05,35072,,,,,,,,,,,,,
,,35072,0.00033402343979105353,42,,,,,,,,,,,
8.100977032203394e-05,8.100977032203394e-05,35153,,,,,,,,,,,,,
8.100977032203394e-05,8.100977032203394e-05,35153,,,,,,,,,,,,,
,,35153,0.0003270320885349065,42,,,,,,,,,,,
8.085710427674494e-05,8.085710427674494e-05,35234,,,,,,,,,,,,,
8.085710427674494e-05,8.085710427674494e-05,35234,,,,,,,,,,,,,
,,35234,0.00032641112920828164,43,,,,,,,,,,,
8.070397235222145e-05,8.070397235222145e-05,35315,,,,,,,,,,,,,
8.070397235222145e-05,8.070397235222145e-05,35315,,,,,,,,,,,,,
,,35315,0.0003437536070123315,43,,,,,,,,,,,
8.055037686419494e-05,8.055037686419494e-05,35396,,,,,,,,,,,,,
8.055037686419494e-05,8.055037686419494e-05,35396,,,,,,,,,,,,,
,,35396,0.00035683042369782925,43,,,,,,,,,,,
8.039632013540727e-05,8.039632013540727e-05,35477,,,,,,,,,,,,,
8.039632013540727e-05,8.039632013540727e-05,35477,,,,,,,,,,,,,
,,35477,0.00029707548674196005,43,,,,,,,,,,,
8.024180449557542e-05,8.024180449557542e-05,35558,,,,,,,,,,,,,
8.024180449557542e-05,8.024180449557542e-05,35558,,,,,,,,,,,,,
,,35558,0.00035725533962249756,43,,,,,,,,,,,
8.008683228135594e-05,8.008683228135594e-05,35639,,,,,,,,,,,,,
8.008683228135594e-05,8.008683228135594e-05,35639,,,,,,,,,,,,,
,,35639,0.0003176905738655478,43,,,,,,,,,,,
7.993140583631024e-05,7.993140583631024e-05,35720,,,,,,,,,,,,,
7.993140583631024e-05,7.993140583631024e-05,35720,,,,,,,,,,,,,
,,35720,0.00034140548086725175,43,,,,,,,,,,,
7.977552751086862e-05,7.977552751086862e-05,35801,,,,,,,,,,,,,
7.977552751086862e-05,7.977552751086862e-05,35801,,,,,,,,,,,,,
,,35801,0.0003400397254154086,43,,,,,,,,,,,
7.961919966229508e-05,7.961919966229508e-05,35882,,,,,,,,,,,,,
7.961919966229508e-05,7.961919966229508e-05,35882,,,,,,,,,,,,,
,,35882,0.00032018180354498327,43,,,,,,,,,,,
7.946242465465143e-05,7.946242465465143e-05,35963,,,,,,,,,,,,,
7.946242465465143e-05,7.946242465465143e-05,35963,,,,,,,,,,,,,
,,35963,0.00032942963298410177,43,,,,,,,,,,,
7.93052048587615e-05,7.93052048587615e-05,36044,,,,,,,,,,,,,
7.93052048587615e-05,7.93052048587615e-05,36044,,,,,,,,,,,,,
,,36044,0.0003411437792237848,44,,,,,,,,,,,
7.914754265217557e-05,7.914754265217557e-05,36125,,,,,,,,,,,,,
7.914754265217557e-05,7.914754265217557e-05,36125,,,,,,,,,,,,,
,,36125,0.00032444336102344096,44,,,,,,,,,,,
7.898944041913416e-05,7.898944041913416e-05,36206,,,,,,,,,,,,,
7.898944041913416e-05,7.898944041913416e-05,36206,,,,,,,,,,,,,
,,36206,0.00032089694286696613,44,,,,,,,,,,,
7.883090055053219e-05,7.883090055053219e-05,36287,,,,,,,,,,,,,
7.883090055053219e-05,7.883090055053219e-05,36287,,,,,,,,,,,,,
,,36287,0.00033229717519134283,44,,,,,,,,,,,
7.867192544388264e-05,7.867192544388264e-05,36368,,,,,,,,,,,,,
7.867192544388264e-05,7.867192544388264e-05,36368,,,,,,,,,,,,,
,,36368,0.00034310214687138796,44,,,,,,,,,,,
7.851251750328039e-05,7.851251750328039e-05,36449,,,,,,,,,,,,,
7.851251750328039e-05,7.851251750328039e-05,36449,,,,,,,,,,,,,
,,36449,0.0003320475807413459,44,,,,,,,,,,,
7.835267913936588e-05,7.835267913936588e-05,36530,,,,,,,,,,,,,
7.835267913936588e-05,7.835267913936588e-05,36530,,,,,,,,,,,,,
,,36530,0.0003223108360543847,44,,,,,,,,,,,
7.81924127692884e-05,7.81924127692884e-05,36611,,,,,,,,,,,,,
7.81924127692884e-05,7.81924127692884e-05,36611,,,,,,,,,,,,,
,,36611,0.0003638436901383102,44,,,,,,,,,,,
7.803172081666989e-05,7.803172081666989e-05,36692,,,,,,,,,,,,,
7.803172081666989e-05,7.803172081666989e-05,36692,,,,,,,,,,,,,
,,36692,0.0003506434441078454,44,,,,,,,,,,,
7.787060571156826e-05,7.787060571156826e-05,36773,,,,,,,,,,,,,
7.787060571156826e-05,7.787060571156826e-05,36773,,,,,,,,,,,,,
,,36773,0.00032064266270026565,44,,,,,,,,,,,
,,36809,,44,-0.5875376462936401,0.00027882843278348446,0.011278526857495308,0.5875376462936401,1.616887092590332,0.620668351650238,,,,,
,,36810,,45,,,,,,,0.00026152419741265476,0.011123904027044773,0.6739361882209778,1.9939121007919312,0.6136031746864319
