lr-AdamW/pg1,lr-AdamW/pg2,step,train_loss,epoch,valid_mse_step,valid_mae_step,valid_ssim_step,valid_loss_epoch,valid_mse_epoch,valid_mae_epoch,valid_ssim_epoch,test_mse_step,test_mae_step,test_ssim_step,test_mse_epoch,test_mae_epoch,test_ssim_epoch
0.00010788470468217422,0.00010788470468217422,51893,,,,,,,,,,,,,,,
0.00010788470468217422,0.00010788470468217422,51893,,,,,,,,,,,,,,,
0.00010788470468217422,0.00010788470468217422,51893,,,,,,,,,,,,,,,
0.00010788470468217422,0.00010788470468217422,51893,,,,,,,,,,,,,,,
0.00010788470468217422,0.00010788470468217422,51893,,,,,,,,,,,,,,,
0.00010788470468217422,0.00010788470468217422,51893,,,,,,,,,,,,,,,
0.00010788470468217422,0.00010788470468217422,51893,,,,,,,,,,,,,,,
,,51893,0.0033045534510165453,83,,,,,,,,,,,,,
0.00010668475824128342,0.00010668475824128342,51955,,,,,,,,,,,,,,,
0.00010668475824128342,0.00010668475824128342,51955,,,,,,,,,,,,,,,
0.00010668475824128342,0.00010668475824128342,51955,,,,,,,,,,,,,,,
0.00010668475824128342,0.00010668475824128342,51955,,,,,,,,,,,,,,,
0.00010668475824128342,0.00010668475824128342,51955,,,,,,,,,,,,,,,
0.00010668475824128342,0.00010668475824128342,51955,,,,,,,,,,,,,,,
0.00010668475824128342,0.00010668475824128342,51955,,,,,,,,,,,,,,,
0.00010668475824128342,0.00010668475824128342,51955,,,,,,,,,,,,,,,
,,51955,0.002238866640254855,83,,,,,,,,,,,,,
0.00010549078813750365,0.00010549078813750365,52017,,,,,,,,,,,,,,,
0.00010549078813750365,0.00010549078813750365,52017,,,,,,,,,,,,,,,
0.00010549078813750365,0.00010549078813750365,52017,,,,,,,,,,,,,,,
0.00010549078813750365,0.00010549078813750365,52017,,,,,,,,,,,,,,,
0.00010549078813750365,0.00010549078813750365,52017,,,,,,,,,,,,,,,
0.00010549078813750365,0.00010549078813750365,52017,,,,,,,,,,,,,,,
0.00010549078813750365,0.00010549078813750365,52017,,,,,,,,,,,,,,,
0.00010549078813750365,0.00010549078813750365,52017,,,,,,,,,,,,,,,
,,52017,0.0018461373401805758,83,,,,,,,,,,,,,
0.00010430281248991032,0.00010430281248991032,52079,,,,,,,,,,,,,,,
0.00010430281248991032,0.00010430281248991032,52079,,,,,,,,,,,,,,,
0.00010430281248991032,0.00010430281248991032,52079,,,,,,,,,,,,,,,
0.00010430281248991032,0.00010430281248991032,52079,,,,,,,,,,,,,,,
0.00010430281248991032,0.00010430281248991032,52079,,,,,,,,,,,,,,,
0.00010430281248991032,0.00010430281248991032,52079,,,,,,,,,,,,,,,
0.00010430281248991032,0.00010430281248991032,52079,,,,,,,,,,,,,,,
0.00010430281248991032,0.00010430281248991032,52079,,,,,,,,,,,,,,,
,,52079,0.0021689780987799168,83,,,,,,,,,,,,,
0.00010312084932660896,0.00010312084932660896,52141,,,,,,,,,,,,,,,
0.00010312084932660896,0.00010312084932660896,52141,,,,,,,,,,,,,,,
0.00010312084932660896,0.00010312084932660896,52141,,,,,,,,,,,,,,,
0.00010312084932660896,0.00010312084932660896,52141,,,,,,,,,,,,,,,
0.00010312084932660896,0.00010312084932660896,52141,,,,,,,,,,,,,,,
0.00010312084932660896,0.00010312084932660896,52141,,,,,,,,,,,,,,,
0.00010312084932660896,0.00010312084932660896,52141,,,,,,,,,,,,,,,
0.00010312084932660896,0.00010312084932660896,52141,,,,,,,,,,,,,,,
,,52141,0.0023521396797150373,83,,,,,,,,,,,,,
0.00010194491658446368,0.00010194491658446368,52203,,,,,,,,,,,,,,,
0.00010194491658446368,0.00010194491658446368,52203,,,,,,,,,,,,,,,
0.00010194491658446368,0.00010194491658446368,52203,,,,,,,,,,,,,,,
0.00010194491658446368,0.00010194491658446368,52203,,,,,,,,,,,,,,,
0.00010194491658446368,0.00010194491658446368,52203,,,,,,,,,,,,,,,
0.00010194491658446368,0.00010194491658446368,52203,,,,,,,,,,,,,,,
0.00010194491658446368,0.00010194491658446368,52203,,,,,,,,,,,,,,,
0.00010194491658446368,0.00010194491658446368,52203,,,,,,,,,,,,,,,
,,52203,0.0017954198410734534,83,,,,,,,,,,,,,
0.00010077503210882345,0.00010077503210882345,52265,,,,,,,,,,,,,,,
0.00010077503210882345,0.00010077503210882345,52265,,,,,,,,,,,,,,,
0.00010077503210882345,0.00010077503210882345,52265,,,,,,,,,,,,,,,
0.00010077503210882345,0.00010077503210882345,52265,,,,,,,,,,,,,,,
0.00010077503210882345,0.00010077503210882345,52265,,,,,,,,,,,,,,,
0.00010077503210882345,0.00010077503210882345,52265,,,,,,,,,,,,,,,
0.00010077503210882345,0.00010077503210882345,52265,,,,,,,,,,,,,,,
0.00010077503210882345,0.00010077503210882345,52265,,,,,,,,,,,,,,,
,,52265,0.0030918382108211517,83,,,,,,,,,,,,,
9.961121365325177e-05,9.961121365325177e-05,52327,,,,,,,,,,,,,,,
9.961121365325177e-05,9.961121365325177e-05,52327,,,,,,,,,,,,,,,
9.961121365325177e-05,9.961121365325177e-05,52327,,,,,,,,,,,,,,,
9.961121365325177e-05,9.961121365325177e-05,52327,,,,,,,,,,,,,,,
9.961121365325177e-05,9.961121365325177e-05,52327,,,,,,,,,,,,,,,
9.961121365325177e-05,9.961121365325177e-05,52327,,,,,,,,,,,,,,,
9.961121365325177e-05,9.961121365325177e-05,52327,,,,,,,,,,,,,,,
9.961121365325177e-05,9.961121365325177e-05,52327,,,,,,,,,,,,,,,
,,52327,0.002079183468595147,83,,,,,,,,,,,,,
9.845347887925808e-05,9.845347887925808e-05,52389,,,,,,,,,,,,,,,
9.845347887925808e-05,9.845347887925808e-05,52389,,,,,,,,,,,,,,,
9.845347887925808e-05,9.845347887925808e-05,52389,,,,,,,,,,,,,,,
9.845347887925808e-05,9.845347887925808e-05,52389,,,,,,,,,,,,,,,
9.845347887925808e-05,9.845347887925808e-05,52389,,,,,,,,,,,,,,,
9.845347887925808e-05,9.845347887925808e-05,52389,,,,,,,,,,,,,,,
9.845347887925808e-05,9.845347887925808e-05,52389,,,,,,,,,,,,,,,
9.845347887925808e-05,9.845347887925808e-05,52389,,,,,,,,,,,,,,,
,,52389,0.0023264281917363405,83,,,,,,,,,,,,,
9.730184535602816e-05,9.730184535602816e-05,52451,,,,,,,,,,,,,,,
9.730184535602816e-05,9.730184535602816e-05,52451,,,,,,,,,,,,,,,
9.730184535602816e-05,9.730184535602816e-05,52451,,,,,,,,,,,,,,,
9.730184535602816e-05,9.730184535602816e-05,52451,,,,,,,,,,,,,,,
9.730184535602816e-05,9.730184535602816e-05,52451,,,,,,,,,,,,,,,
9.730184535602816e-05,9.730184535602816e-05,52451,,,,,,,,,,,,,,,
9.730184535602816e-05,9.730184535602816e-05,52451,,,,,,,,,,,,,,,
9.730184535602816e-05,9.730184535602816e-05,52451,,,,,,,,,,,,,,,
,,52451,0.002399268327280879,83,,,,,,,,,,,,,
,,20750,,,15.032510757446289,40.2692985534668,0.9654496908187866,,,,,,,,,,
,,20751,,,14.923212051391602,39.01588821411133,0.9630063772201538,,,,,,,,,,
,,20752,,,11.263323783874512,35.43488693237305,0.9644451141357422,,,,,,,,,,
,,20753,,,18.099140167236328,45.90131378173828,0.948948085308075,,,,,,,,,,
,,20754,,,13.299542427062988,37.2988166809082,0.9563213586807251,,,,,,,,,,
,,20755,,,25.677715301513672,55.191673278808594,0.9402923583984375,,,,,,,,,,
,,20756,,,16.03401756286621,42.068199157714844,0.956529974937439,,,,,,,,,,
,,20757,,,20.163455963134766,50.26987075805664,0.9488601684570312,,,,,,,,,,
,,20758,,,13.623611450195312,38.390228271484375,0.9638067483901978,,,,,,,,,,
,,20759,,,22.354116439819336,53.0991096496582,0.9395281076431274,,,,,,,,,,
,,20760,,,16.511089324951172,43.45165252685547,0.9580268859863281,,,,,,,,,,
,,20761,,,11.379068374633789,33.47142791748047,0.9695737957954407,,,,,,,,,,
,,20762,,,24.591449737548828,56.3768310546875,0.9414507746696472,,,,,,,,,,
,,20763,,,32.5417366027832,66.59432220458984,0.917275071144104,,,,,,,,,,
,,20764,,,27.824819564819336,56.70318603515625,0.9352654218673706,,,,,,,,,,
,,20765,,,13.901891708374023,39.008209228515625,0.9637548327445984,,,,,,,,,,
,,20766,,,11.019142150878906,34.56759262084961,0.9728924632072449,,,,,,,,,,
,,20767,,,22.941619873046875,51.43267822265625,0.9268696904182434,,,,,,,,,,
,,20768,,,16.80277442932129,45.74127197265625,0.9511575698852539,,,,,,,,,,
,,20769,,,12.241395950317383,37.579833984375,0.9688863754272461,,,,,,,,,,
,,20770,,,18.913127899169922,48.03035354614258,0.9490230679512024,,,,,,,,,,
,,20771,,,25.85652732849121,57.52672576904297,0.927605926990509,,,,,,,,,,
,,20772,,,30.124713897705078,58.66521072387695,0.9321504831314087,,,,,,,,,,
,,20773,,,13.388583183288574,38.88365936279297,0.9606595039367676,,,,,,,,,,
,,20774,,,15.994555473327637,41.72272872924805,0.9524903297424316,,,,,,,,,,
,,20775,,,25.32565689086914,60.224342346191406,0.9408197402954102,,,,,,,,,,
,,20776,,,20.868465423583984,48.49446487426758,0.936477780342102,,,,,,,,,,
,,20777,,,12.90789794921875,36.080265045166016,0.9665544629096985,,,,,,,,,,
,,20778,,,18.61299705505371,42.56556701660156,0.9458093643188477,,,,,,,,,,
,,20779,,,11.767208099365234,35.21834182739258,0.9628490209579468,,,,,,,,,,
,,20780,,,22.275676727294922,52.39136505126953,0.9489742517471313,,,,,,,,,,
,,20781,,,22.919031143188477,55.18479537963867,0.9372414350509644,,,,,,,,,,
,,20782,,,19.556299209594727,46.64435577392578,0.9462177157402039,,,,,,,,,,
,,20783,,,24.39078712463379,54.504173278808594,0.937943160533905,,,,,,,,,,
,,20784,,,23.1013126373291,52.014373779296875,0.9363687634468079,,,,,,,,,,
,,20785,,,25.282962799072266,56.5384407043457,0.9323159456253052,,,,,,,,,,
,,20786,,,16.450847625732422,43.638641357421875,0.9443193674087524,,,,,,,,,,
,,20787,,,17.22736358642578,45.22217559814453,0.9500482678413391,,,,,,,,,,
,,20788,,,23.8884334564209,50.37883758544922,0.9456189870834351,,,,,,,,,,
,,20789,,,15.279742240905762,42.56684875488281,0.9353641271591187,,,,,,,,,,
,,20790,,,21.266170501708984,47.9326171875,0.9509941339492798,,,,,,,,,,
,,20791,,,23.432941436767578,50.809391021728516,0.9340286254882812,,,,,,,,,,
,,20792,,,16.189483642578125,42.237701416015625,0.9583935737609863,,,,,,,,,,
,,20793,,,13.731924057006836,36.89690399169922,0.9588392376899719,,,,,,,,,,
,,20794,,,25.474668502807617,59.455833435058594,0.9411740303039551,,,,,,,,,,
,,20795,,,13.297381401062012,36.63355255126953,0.9612032175064087,,,,,,,,,,
,,20796,,,16.41591453552246,43.77204513549805,0.9554557800292969,,,,,,,,,,
,,20797,,,22.142520904541016,49.426734924316406,0.9410220384597778,,,,,,,,,,
,,20798,,,14.566446304321289,41.244651794433594,0.9628366231918335,,,,,,,,,,
,,20799,,,17.510778427124023,44.361602783203125,0.9443696141242981,,,,,,,,,,
,,20800,,,22.890390396118164,55.796730041503906,0.9363840222358704,,,,,,,,,,
,,20801,,,17.63833999633789,44.36579513549805,0.9539478421211243,,,,,,,,,,
,,20802,,,11.09900188446045,34.82097244262695,0.9671887159347534,,,,,,,,,,
,,20803,,,12.940040588378906,37.362037658691406,0.9531490206718445,,,,,,,,,,
,,20804,,,12.713034629821777,34.40186309814453,0.9699834585189819,,,,,,,,,,
,,20805,,,16.054561614990234,41.0869255065918,0.9452452659606934,,,,,,,,,,
,,20806,,,25.221885681152344,52.56438064575195,0.9397403597831726,,,,,,,,,,
,,20807,,,29.9384822845459,63.777870178222656,0.9337065815925598,,,,,,,,,,
,,20808,,,11.312263488769531,36.0757942199707,0.9694839715957642,,,,,,,,,,
,,20809,,,19.836551666259766,46.155303955078125,0.9437320828437805,,,,,,,,,,
,,20810,,,26.843120574951172,60.5140495300293,0.9404054880142212,,,,,,,,,,
,,20811,,,25.307315826416016,58.08172607421875,0.931784451007843,,,,,,,,,,
,,20812,,,15.893243789672852,43.400962829589844,0.957196831703186,,,,,,,,,,
,,20813,,,22.721996307373047,54.11469650268555,0.9333829879760742,,,,,,,,,,
,,20814,,,19.415157318115234,46.4171028137207,0.9410163164138794,,,,,,,,,,
,,20815,,,16.544889450073242,40.758880615234375,0.9516276121139526,,,,,,,,,,
,,20816,,,29.435588836669922,61.95293045043945,0.9294840097427368,,,,,,,,,,
,,20817,,,16.670331954956055,42.03911590576172,0.9525680541992188,,,,,,,,,,
,,20818,,,21.582773208618164,49.7238655090332,0.9476629495620728,,,,,,,,,,
,,20819,,,13.5055513381958,38.99309158325195,0.9632585644721985,,,,,,,,,,
,,20820,,,29.358661651611328,59.153900146484375,0.9387544393539429,,,,,,,,,,
,,20821,,,20.467823028564453,51.6760368347168,0.9458453059196472,,,,,,,,,,
,,20822,,,14.453451156616211,39.557586669921875,0.9586577415466309,,,,,,,,,,
,,20823,,,22.178504943847656,50.283729553222656,0.9363964200019836,,,,,,,,,,
,,20824,,,21.141796112060547,51.69617462158203,0.9465541839599609,,,,,,,,,,
,,20825,,,21.98954200744629,49.80522918701172,0.9423330426216125,,,,,,,,,,
,,20826,,,22.510883331298828,50.406639099121094,0.954106330871582,,,,,,,,,,
,,20827,,,10.373933792114258,33.973228454589844,0.9724044799804688,,,,,,,,,,
,,20828,,,26.706829071044922,56.595863342285156,0.9295326471328735,,,,,,,,,,
,,20829,,,22.92502212524414,52.651268005371094,0.9390485882759094,,,,,,,,,,
,,20830,,,15.23284912109375,41.781761169433594,0.9493074417114258,,,,,,,,,,
,,20831,,,21.073579788208008,50.48456954956055,0.9474316835403442,,,,,,,,,,
,,20832,,,23.411529541015625,49.15998077392578,0.9448028802871704,,,,,,,,,,
,,20833,,,20.274389266967773,48.74839401245117,0.944482147693634,,,,,,,,,,
,,20834,,,22.38412094116211,54.767478942871094,0.9399687051773071,,,,,,,,,,
,,20835,,,14.699966430664062,36.93523025512695,0.9570385217666626,,,,,,,,,,
,,20836,,,22.457569122314453,52.31254959106445,0.9328286051750183,,,,,,,,,,
,,20837,,,14.75163745880127,38.24810791015625,0.9565926790237427,,,,,,,,,,
,,20838,,,15.764059066772461,43.22389602661133,0.9560596346855164,,,,,,,,,,
,,20839,,,21.060312271118164,51.687232971191406,0.9466114044189453,,,,,,,,,,
,,20840,,,24.72194480895996,57.92744827270508,0.9407307505607605,,,,,,,,,,
,,20841,,,11.809022903442383,35.59416580200195,0.9681588411331177,,,,,,,,,,
,,20842,,,20.177936553955078,45.50972366333008,0.949379563331604,,,,,,,,,,
,,20843,,,18.49349594116211,44.68169021606445,0.9453383684158325,,,,,,,,,,
,,20844,,,15.637243270874023,41.784027099609375,0.9566942453384399,,,,,,,,,,
,,20845,,,10.057229042053223,30.078014373779297,0.9660137891769409,,,,,,,,,,
,,20846,,,15.440569877624512,44.581748962402344,0.9613679051399231,,,,,,,,,,
,,20847,,,11.544607162475586,36.494075775146484,0.9662305116653442,,,,,,,,,,
,,20848,,,18.59423065185547,40.660072326660156,0.9459773302078247,,,,,,,,,,
,,20849,,,23.555465698242188,51.787925720214844,0.9375782012939453,,,,,,,,,,
,,20850,,,27.42708396911621,57.793861389160156,0.9262319803237915,,,,,,,,,,
,,20851,,,13.888110160827637,38.6523323059082,0.9605765342712402,,,,,,,,,,
,,20852,,,25.479228973388672,58.696250915527344,0.9354896545410156,,,,,,,,,,
,,20853,,,16.905921936035156,43.566680908203125,0.9568438529968262,,,,,,,,,,
,,20854,,,22.417919158935547,52.29816818237305,0.9333227276802063,,,,,,,,,,
,,20855,,,16.22744369506836,40.461585998535156,0.9584382176399231,,,,,,,,,,
,,20856,,,25.365079879760742,58.842933654785156,0.9388964772224426,,,,,,,,,,
,,20857,,,17.201160430908203,47.43791961669922,0.9531421661376953,,,,,,,,,,
,,20858,,,21.644821166992188,50.43586349487305,0.9338647723197937,,,,,,,,,,
,,20859,,,17.441171646118164,45.218971252441406,0.9530487060546875,,,,,,,,,,
,,20860,,,11.371297836303711,35.06545639038086,0.9664890170097351,,,,,,,,,,
,,20861,,,19.99167251586914,46.94963073730469,0.945123016834259,,,,,,,,,,
,,20862,,,16.00582504272461,41.63804626464844,0.9591755867004395,,,,,,,,,,
,,20863,,,10.529211044311523,32.434505462646484,0.9685441851615906,,,,,,,,,,
,,20864,,,22.541824340820312,50.432979583740234,0.9362586140632629,,,,,,,,,,
,,20865,,,32.04561233520508,65.5834732055664,0.9162496328353882,,,,,,,,,,
,,20866,,,36.051414489746094,63.176856994628906,0.9286342859268188,,,,,,,,,,
,,20867,,,15.75189208984375,40.58881378173828,0.9504013061523438,,,,,,,,,,
,,20868,,,18.628101348876953,42.47480773925781,0.9470904469490051,,,,,,,,,,
,,20869,,,24.483287811279297,57.427345275878906,0.9368299245834351,,,,,,,,,,
,,20870,,,14.533483505249023,39.664581298828125,0.9557514190673828,,,,,,,,,,
,,20871,,,11.988168716430664,35.67575454711914,0.9688175320625305,,,,,,,,,,
,,20872,,,35.82642364501953,67.71305847167969,0.9293055534362793,,,,,,,,,,
,,20873,,,23.017032623291016,54.281639099121094,0.9315120577812195,,,,,,,,,,
,,20874,,,18.735244750976562,48.66173553466797,0.9489629864692688,,,,,,,,,,
,,20875,,,23.6082706451416,54.491844177246094,0.9370150566101074,,,,,,,,,,
,,20876,,,21.69598388671875,51.828758239746094,0.9520789980888367,,,,,,,,,,
,,20877,,,13.971303939819336,40.681732177734375,0.9668262600898743,,,,,,,,,,
,,20878,,,25.277631759643555,52.62444305419922,0.9341169595718384,,,,,,,,,,
,,20879,,,14.49884033203125,42.350624084472656,0.9593315124511719,,,,,,,,,,
,,20880,,,25.6063289642334,55.769073486328125,0.9522056579589844,,,,,,,,,,
,,20881,,,31.697296142578125,68.15067291259766,0.9168574213981628,,,,,,,,,,
,,20882,,,17.048587799072266,41.81230926513672,0.953048825263977,,,,,,,,,,
,,20883,,,19.642894744873047,49.409889221191406,0.9482918977737427,,,,,,,,,,
,,20884,,,21.331707000732422,50.94982147216797,0.9422756433486938,,,,,,,,,,
,,20885,,,31.56076431274414,61.77557373046875,0.9348955154418945,,,,,,,,,,
,,20886,,,11.527898788452148,35.5894889831543,0.9711347818374634,,,,,,,,,,
,,20887,,,24.160099029541016,57.164649963378906,0.9346529245376587,,,,,,,,,,
,,20888,,,10.860275268554688,36.69215774536133,0.9716680645942688,,,,,,,,,,
,,20889,,,18.813064575195312,44.24854278564453,0.9514498710632324,,,,,,,,,,
,,20890,,,8.088760375976562,29.746191024780273,0.9722284078598022,,,,,,,,,,
,,20891,,,44.90972137451172,82.72184753417969,0.91094571352005,,,,,,,,,,
,,20892,,,31.489727020263672,68.06538391113281,0.9267245531082153,,,,,,,,,,
,,20893,,,14.551669120788574,37.60357666015625,0.9598287343978882,,,,,,,,,,
,,20894,,,14.742692947387695,40.90946578979492,0.9580287933349609,,,,,,,,,,
,,20895,,,20.410446166992188,51.569480895996094,0.9513230323791504,,,,,,,,,,
,,20896,,,38.0468864440918,72.02665710449219,0.9063318371772766,,,,,,,,,,
,,20897,,,16.96305274963379,41.894020080566406,0.9568313360214233,,,,,,,,,,
,,20898,,,28.737564086914062,58.4567756652832,0.9288610219955444,,,,,,,,,,
,,20899,,,19.999588012695312,50.5745849609375,0.9472424387931824,,,,,,,,,,
,,20900,,,20.86469078063965,50.04265213012695,0.9540368914604187,,,,,,,,,,
,,20901,,,13.419095039367676,40.61522674560547,0.9592052698135376,,,,,,,,,,
,,20902,,,14.354742050170898,39.18197250366211,0.9609946012496948,,,,,,,,,,
,,20903,,,20.411821365356445,50.15566635131836,0.935245156288147,,,,,,,,,,
,,20904,,,14.528900146484375,43.0881233215332,0.9621122479438782,,,,,,,,,,
,,20905,,,19.164264678955078,47.11468505859375,0.9381080865859985,,,,,,,,,,
,,20906,,,15.333821296691895,41.63330078125,0.9598020315170288,,,,,,,,,,
,,20907,,,18.244144439697266,46.35120391845703,0.9535819888114929,,,,,,,,,,
,,20908,,,15.792231559753418,40.1973991394043,0.9556287527084351,,,,,,,,,,
,,20909,,,19.443805694580078,49.09453201293945,0.9443212747573853,,,,,,,,,,
,,20910,,,20.442153930664062,50.03306579589844,0.930709719657898,,,,,,,,,,
,,20911,,,15.681706428527832,40.966182708740234,0.9555771946907043,,,,,,,,,,
,,20912,,,17.726886749267578,47.364295959472656,0.9440872073173523,,,,,,,,,,
,,20913,,,15.345349311828613,43.17444610595703,0.9649406671524048,,,,,,,,,,
,,20914,,,13.677563667297363,37.623191833496094,0.9634733200073242,,,,,,,,,,
,,20915,,,12.617547988891602,38.403053283691406,0.9653033018112183,,,,,,,,,,
,,20916,,,11.945951461791992,37.085227966308594,0.968917965888977,,,,,,,,,,
,,20917,,,36.014739990234375,73.78339385986328,0.9063528180122375,,,,,,,,,,
,,20918,,,23.399709701538086,56.4184684753418,0.9224889874458313,,,,,,,,,,
,,20919,,,22.92915153503418,53.68243408203125,0.9420639276504517,,,,,,,,,,
,,20920,,,24.566207885742188,53.438377380371094,0.9232994914054871,,,,,,,,,,
,,20921,,,13.837788581848145,36.691368103027344,0.9625946879386902,,,,,,,,,,
,,20922,,,16.185274124145508,41.04707336425781,0.9591682553291321,,,,,,,,,,
,,20923,,,20.286510467529297,47.55307388305664,0.9511804580688477,,,,,,,,,,
,,20924,,,18.229066848754883,47.7739372253418,0.9527722597122192,,,,,,,,,,
,,20925,,,30.230234146118164,64.71246337890625,0.9202796220779419,,,,,,,,,,
,,20926,,,10.067216873168945,33.32889938354492,0.9701588749885559,,,,,,,,,,
,,20927,,,15.89348030090332,42.910377502441406,0.9532392621040344,,,,,,,,,,
,,20928,,,12.70923900604248,32.302154541015625,0.9650208353996277,,,,,,,,,,
,,20929,,,25.7100830078125,56.56206130981445,0.9388254284858704,,,,,,,,,,
,,20930,,,23.003467559814453,52.34031295776367,0.9488155245780945,,,,,,,,,,
,,20931,,,14.141680717468262,41.264305114746094,0.9632970690727234,,,,,,,,,,
,,20932,,,28.081966400146484,59.40324783325195,0.9328129887580872,,,,,,,,,,
,,20933,,,24.55429458618164,55.23283767700195,0.941982626914978,,,,,,,,,,
,,20934,,,18.486169815063477,45.58305740356445,0.9511531591415405,,,,,,,,,,
,,20935,,,20.247426986694336,50.35272979736328,0.9368451833724976,,,,,,,,,,
,,20936,,,20.291889190673828,49.912635803222656,0.9451074600219727,,,,,,,,,,
,,20937,,,15.783879280090332,42.53832244873047,0.9481070637702942,,,,,,,,,,
,,20938,,,36.89118576049805,75.48419189453125,0.9200992584228516,,,,,,,,,,
,,20939,,,15.215914726257324,39.82573699951172,0.9488162994384766,,,,,,,,,,
,,20940,,,25.84023094177246,53.294044494628906,0.9336892366409302,,,,,,,,,,
,,20941,,,28.153024673461914,60.5185432434082,0.932000994682312,,,,,,,,,,
,,20942,,,20.962535858154297,46.95759963989258,0.9511226415634155,,,,,,,,,,
,,20943,,,27.878875732421875,60.589744567871094,0.9102314114570618,,,,,,,,,,
,,20944,,,18.298553466796875,47.162540435791016,0.9470226168632507,,,,,,,,,,
,,20945,,,32.370643615722656,64.53376770019531,0.924065887928009,,,,,,,,,,
,,20946,,,21.733524322509766,53.4150390625,0.9442764520645142,,,,,,,,,,
,,20947,,,28.400257110595703,58.3520622253418,0.9396976232528687,,,,,,,,,,
,,20948,,,25.903980255126953,57.474761962890625,0.9417845010757446,,,,,,,,,,
,,20949,,,20.296525955200195,48.653743743896484,0.9429193735122681,,,,,,,,,,
,,20950,,,19.340736389160156,47.66759490966797,0.9495670199394226,,,,,,,,,,
,,20951,,,21.656658172607422,52.850318908691406,0.9395063519477844,,,,,,,,,,
,,20952,,,12.694997787475586,37.62724304199219,0.9597703814506531,,,,,,,,,,
,,20953,,,11.519201278686523,35.506385803222656,0.96375972032547,,,,,,,,,,
,,20954,,,9.469545364379883,30.127843856811523,0.9747081995010376,,,,,,,,,,
,,20955,,,12.810050964355469,37.455810546875,0.9673454165458679,,,,,,,,,,
,,20956,,,18.00016975402832,45.09383010864258,0.9604188203811646,,,,,,,,,,
,,20957,,,16.099407196044922,43.372467041015625,0.9596328735351562,,,,,,,,,,
,,20958,,,11.196043014526367,35.434181213378906,0.9688625335693359,,,,,,,,,,
,,20959,,,21.76473045349121,46.98573684692383,0.9411608576774597,,,,,,,,,,
,,20960,,,19.73013687133789,46.71931076049805,0.944693386554718,,,,,,,,,,
,,20961,,,15.233543395996094,39.95177459716797,0.9548824429512024,,,,,,,,,,
,,20962,,,14.149450302124023,40.845542907714844,0.9616818428039551,,,,,,,,,,
,,20963,,,13.849020004272461,37.53112030029297,0.9567464590072632,,,,,,,,,,
,,20964,,,7.207554817199707,26.432525634765625,0.9769588708877563,,,,,,,,,,
,,20965,,,20.2955379486084,47.41082000732422,0.9453186988830566,,,,,,,,,,
,,20966,,,16.951908111572266,42.76329803466797,0.9575220346450806,,,,,,,,,,
,,20967,,,11.453300476074219,34.2992057800293,0.9683150053024292,,,,,,,,,,
,,20968,,,18.816553115844727,46.96564865112305,0.9385871887207031,,,,,,,,,,
,,20969,,,15.765789985656738,41.65290451049805,0.9596983194351196,,,,,,,,,,
,,20970,,,20.69583511352539,48.0906982421875,0.9395933151245117,,,,,,,,,,
,,20971,,,23.31475257873535,52.50065994262695,0.945370078086853,,,,,,,,,,
,,20972,,,15.0964994430542,40.437278747558594,0.9559599757194519,,,,,,,,,,
,,20973,,,23.241962432861328,52.37489700317383,0.938847541809082,,,,,,,,,,
,,20974,,,8.354515075683594,26.85207176208496,0.9723894000053406,,,,,,,,,,
,,20975,,,15.237581253051758,43.185813903808594,0.9596452713012695,,,,,,,,,,
,,20976,,,23.158376693725586,55.87761306762695,0.937482476234436,,,,,,,,,,
,,20977,,,14.932571411132812,38.41582107543945,0.953746497631073,,,,,,,,,,
,,20978,,,17.416610717773438,44.03650665283203,0.9540511965751648,,,,,,,,,,
,,20979,,,19.17017364501953,46.43260955810547,0.9579309225082397,,,,,,,,,,
,,20980,,,12.588539123535156,35.64849853515625,0.9665516018867493,,,,,,,,,,
,,20981,,,26.247737884521484,59.26365280151367,0.9376729130744934,,,,,,,,,,
,,20982,,,16.886613845825195,44.51486587524414,0.9554292559623718,,,,,,,,,,
,,20983,,,44.09851837158203,79.3136978149414,0.9110716581344604,,,,,,,,,,
,,20984,,,12.463296890258789,37.470279693603516,0.9705142974853516,,,,,,,,,,
,,20985,,,8.7595796585083,30.781213760375977,0.9731348752975464,,,,,,,,,,
,,20986,,,20.56882667541504,46.81616973876953,0.9461630582809448,,,,,,,,,,
,,20987,,,11.568906784057617,35.361541748046875,0.9649659991264343,,,,,,,,,,
,,20988,,,22.375091552734375,52.985801696777344,0.9349337816238403,,,,,,,,,,
,,20989,,,15.2310791015625,40.63764953613281,0.9544306993484497,,,,,,,,,,
,,20990,,,12.462211608886719,36.30727005004883,0.965345561504364,,,,,,,,,,
,,20991,,,18.239948272705078,47.15679168701172,0.933646559715271,,,,,,,,,,
,,20992,,,17.592235565185547,43.50666046142578,0.9568878412246704,,,,,,,,,,
,,20993,,,20.850582122802734,47.792564392089844,0.9495050311088562,,,,,,,,,,
,,20994,,,17.90584945678711,42.4669189453125,0.9475024342536926,,,,,,,,,,
,,20995,,,26.925207138061523,58.14154052734375,0.9411419034004211,,,,,,,,,,
,,20996,,,17.04489517211914,44.562171936035156,0.9556069374084473,,,,,,,,,,
,,20997,,,20.164134979248047,49.6171989440918,0.9465633630752563,,,,,,,,,,
,,20998,,,15.62805461883545,42.057708740234375,0.9550503492355347,,,,,,,,,,
,,20999,,,28.613277435302734,60.910057067871094,0.9272876977920532,,,,,,,,,,
